,titles,category,title
14842, 한수 접어주는  기술력 어때  구원투수 등판했다는 침체된   시장,IT,
14843,다시 등장한  누누티비    누적접속자     만명 돌파 ,IT,
14844,이 분야 스타트업 투자 가뭄 왜  공룡들  쩐의 전쟁 에 새우등 터져,IT,
14845, 믿었던 유산균은  맹탕  간장소스는 대장균  득실   이 제품  먹지마세요,IT,
14846, 다음 댓글   대깨문  가리고  닭근혜   굥 은 방치 ,IT,
14847,삼성   갤스    조기출격으로  보릿고개  넘는다 양철민의 아알못 ,IT,
14848,방통위 국감 오늘 시작 가짜뉴스 강력 조치    언론 길들이기  여야 충돌할 듯,IT,
14849, 디지털 격차 축소  윤 대통령 연설에도 관련 예산 반토막,IT,
14850,엔씨의   년 투자 결실 이연수    센터장      게임부터 전 산업군에 적용 ,IT,
14851,  년만에 인터넷  복귀한 구글 네카오와 규제 대응  따로 또 같이 ,IT,
14852,흥행 보증수표 된   웹툰 원작 드라마   적자 수렁  토종    에 구세주 될까,IT,
14853,오늘 방통위 국감  가짜뉴스  논란에 여야 대격돌 예고,IT,
14854,최상급 보안시설인데   초 만에 복제되는      키  사용,IT,
14855, 사이테크   지진 예측 가능할까   주일 전 예측 정확도        개발 ,IT,
14856, 메타 국내 대리인  페이퍼컴퍼니 의혹 여전 ,IT,
14857,뜨거워진     전쟁   애플 주춤한 사이 안드로이드 진영 맹추격,IT,
14858,김택진 빼버렸다  주가  분의   토막  엔씨  변화경영위 승부수  팩플 ,IT,
14859,해외선  납작  구글 애플  한국서만  독점 활개 ,IT,
14860,챗    사용량 구글    되면  이거 사려고    조원 들여야 한다,IT,
14861, 카카오 운영 다음  댓글에  대깨문 은 가리면서  닭근혜   쥐명박   굥 은 방치 ,IT,
14862, 대깨문  가리고  굥  방치 다음 댓글 논란,IT,
14863,다시 등장한  누누티비    누적접속자     만명 돌파 ,IT,
14864,이런       이스라엘 전쟁 와중에 가짜 뉴스 퍼날랐다,IT,
14865,아리랑  호 중형위성  호  러와 발사계약 해제 마무리 단계,IT,
14866,지구의 비밀 찾아 먼 우주로 떠나는 역발상의 대장정,IT,
14867,수면 위서 어뢰 쏘는 무인기 최첨단  잠수함 킬러  나왔다,IT,
14868,    억 유치   토종    해외진출 할까,IT,
14869,방통위  구글 애플에 과징금  실효성 논란,IT,
14870, 신기하긴한데    만원에 누가 사   속이 보이는 투명폰  결국 폭망 ,IT,
14871,페이스북 뉴스 총책임자 메타 떠난다   뉴스 강화 노력 포기 ,IT,
14872,배터리 초대형 발주 쏟아진다   연말까지 장비 수주 랠리  숏잇슈 ,IT,
14873,힘 받는       비트코인 랠리설        에 반감기까지 호재 넘치네,IT,
14874,국내 가상자산 투심 회복에도  매출   원  거래소만   곳,IT,
14875, 뉴스줌인  삼성     중국 팹 최대 불확실성 해소,IT,
14876, 이준기의  사이언스      탐사기술로 리튬 확보  핵심광물  공급망 구축하겠다 ,IT,
14877, 취업때 가산점  국내 유일    시험에     명 몰렸다,IT,
14878, 이 사진  실화냐   백종원까지 등장 난리  역대급 행렬  미친 게임  몰락,IT,
14879, 잇피플  권영준 삼성    연구소장     시대 명령어 엔지니어 보안기술 갖췄다 ,IT,
14880,블록체인 키우는    국내 업체 빨아들인다,IT,
14881,  디스플레이   화학      핵심   도판트  국산화,IT,
14882,멀쩡한 회사 하루 아침에  폐업 시킨 네이버  비즈 톡 ,IT,
14883,  류 시민  취급 받던 계약직의 인생 역전 엄마는 노벨상  딸은 올림픽  ,IT,
14884,새로운 양자컴퓨터 기술 나오나   연구진 주도로 개발,IT,
14885, 단독   점 만점인데  점  점수 반올림해 합격 황당한  원자력 면허시험 ,IT,
14886,대통령실     삼성      반도체 공장에 장비공급 허가없이 허용 ,IT,
14887,토종        로 위기 넘는다 추천 검색 제작에 전방위 투입,IT,
14888,침체된    산업  폴더블 이 살려낼까,IT,
14889, 송출 중단 코앞  현대홈쇼핑   스카이라이프 막바지 협상 난항,IT,
14890, 사진 찍을 때 분명 무표정이었는데   귀신이 찍혔나   소름 돋는 휴대폰   반전 진실 ,IT,
14891,매일   억 날리는 빗썸 수수료 무료  승부수  통할까,IT,
14892,과방위 국감   우주청     예산 원전 오염수  공방 예고 ,IT,
14893,눈앞에서 메시가 발리슛      만원 헤드셋  그 이상 가치 있을수도 ,IT,
14894,무엇을 상상하든 그 이상을 즐기게 될 것이다   시장 빅뱅,IT,
14895,한국 금메달에 중국팬 환호 국경 없는  리그 오브 레전드 ,IT,
14896, 주간블록체인      는 가상자산일까   거래소서 거래 불가 ,IT,
14897,더 진화하고 강력해진  메타 월드 ,IT,
14898, 클라우드    사업에 필수  데이터센터 전쟁  라운드,IT,
14899,   장착해 더 똑똑해진 로봇 딸기 수확하고 알약도 분류,IT,
14900,반도체장비  반입통제   엔 무기한 유예,IT,
14901,삼성   하이닉스   공장  최악  시나리오는 피했다  최신 공정 적용은 불가 ,IT,
14902, 불의 고리  금환일식  이번 주 아메리카 대륙에 가로지른다,IT,
14903, 당하는 죽음 아닌 맞이하는 웰다잉 확산돼야 ,IT,
14904,새로운 양자컴퓨터 기술 나오나   연구진 주도로 개발,IT,
14905, 단독   점 만점인데  점  점수 반올림해 합격 황당한  원자력 면허시험 ,IT,
14906,대통령실     삼성      반도체 공장에 장비공급 허가없이 허용 ,IT,
14907,토종        로 위기 넘는다 추천 검색 제작에 전방위 투입,IT,
14908,침체된    산업  폴더블 이 살려낼까,IT,
14909, 송출 중단 코앞  현대홈쇼핑   스카이라이프 막바지 협상 난항,IT,
14910, 사진 찍을 때 분명 무표정이었는데   귀신이 찍혔나   소름 돋는 휴대폰   반전 진실 ,IT,
14911,매일   억 날리는 빗썸 수수료 무료  승부수  통할까,IT,
14912,과방위 국감   우주청     예산 원전 오염수  공방 예고 ,IT,
14913,눈앞에서 메시가 발리슛      만원 헤드셋  그 이상 가치 있을수도 ,IT,
14914,무엇을 상상하든 그 이상을 즐기게 될 것이다   시장 빅뱅,IT,
14915,한국 금메달에 중국팬 환호 국경 없는  리그 오브 레전드 ,IT,
14916, 주간블록체인      는 가상자산일까   거래소서 거래 불가 ,IT,
14917,더 진화하고 강력해진  메타 월드 ,IT,
14918, 클라우드    사업에 필수  데이터센터 전쟁  라운드,IT,
14919,   장착해 더 똑똑해진 로봇 딸기 수확하고 알약도 분류,IT,
14920,반도체장비  반입통제   엔 무기한 유예,IT,
14921,삼성   하이닉스   공장  최악  시나리오는 피했다  최신 공정 적용은 불가 ,IT,
14922, 불의 고리  금환일식  이번 주 아메리카 대륙에 가로지른다,IT,
14923, 당하는 죽음 아닌 맞이하는 웰다잉 확산돼야 ,IT,
14924,새로운 양자컴퓨터 기술 나오나   연구진 주도로 개발,IT,
14925, 단독   점 만점인데  점  점수 반올림해 합격 황당한  원자력 면허시험 ,IT,
14926,대통령실     삼성      반도체 공장에 장비공급 허가없이 허용 ,IT,
14927,토종        로 위기 넘는다 추천 검색 제작에 전방위 투입,IT,
14928,침체된    산업  폴더블 이 살려낼까,IT,
14929,피카츄    파워 실감 포켓몬 고  재미 전략 다 잡은  시티 사파리  서울 ,IT,
14930,   만  만원  속상해서 못 보겠어요  유명 대기업 믿었는데 무슨 일이,IT,
14931,      년 뒤 사람보다 더 똑똑해진다 ,IT,
14932,제  누누티비 여전히 성행 누적접속자      만명 돌파,IT,
14933,두나무 운영 업비트  추정 해커 표적 해킹시도     배  ,IT,
14934,제작비     억원  로키   나왔다  디즈니플러스 반격 시작되나,IT,
14935,        국감 재소환 한 사회보장 시스템 계약 만료   개월째  답보 ,IT,
14936,정책 빠진  정치 국감  우려 커진다,IT,
14937, 아이폰       속도 높였다 갤럭시 탑재 퀄컴칩  비결 ,IT,
14938,정재연 부사장  제품군 다양한 삼성  스마트홈 전략 경쟁우위 ,IT,
14939,장덕현  전장  육성 통했다 현대차  차 협력사 선정,IT,
14940,   통신사 유일  애플   센터  운영  포인트 할인도 가능 ,IT,
14941,방통위  인앱결제법 위반 구글 애플에    억원 과징금 부과   글로벌 시장에도 파장 예고,IT,
14942,와이파이 안 잡히고 액정 얼룩  아이폰   초기 품질 논란,IT,
14943,올해 최악의 게임  골룸   이용자 사과문 챗    대필 의혹,IT,
14944,이강덕 시장이 이차전지산업 전도사 된 사연 먹거리 찾는 지자체,IT,
14945,정필모  디시 일베  인터넷 커뮤니티 차별 비하 표현 만연 ,IT,
14946,베이조스도  우주 인터넷  뛰어들었다   년 내 위성     기 띄울 것 ,IT,
14947, 미리 보는 테크서밋       부터 자동차까지  우리 삶을 바꿀 반도체 진화 읽는다,IT,
14948, 갤레기 써요   성시경  난 아이폰보다 갤럭시 ,IT,
14949,     월   가입자     만 고지 안착      유플러스 전체 순위는 그대로,IT,
14950,발열 이어 와이파이 장애  잡음 이어지는  아이폰   ,IT,
14951,이젠 비행기도 친환경 시대  전기 해상글라이더 스타트업 리젠트   내년 비행 시작 ,IT,
14952,카카오페이증권   천하제일 투자왕  뽑는다  최대 상금    만원 ,IT,
14953,  디스플레이   화학  전량 수입하던      핵심소재 국산화 성공,IT,
14954, 노빠꾸   존똑    린이  방심위  방송용어 모니터링 강화 ,IT,
14955, 노빠꾸 안돼요  방심위 부적절한 방송 언어 바로 잡는다,IT,
14956,한화       전시회 참가  연간    조원   방산 시장 공략 ,IT,
14957,업비트 해킹시도  올 상반기에만   만건 육박,IT,
14958,   브리핑  가짜뉴스부터 기술 탈취까지        국감  뜨거운 감자 ,IT,
14959,집안마다 자부심 아쉬움 오가는  유전자의 힘  올해 연구자들은 활짝 웃었다  교과서로 과학뉴스 읽기 ,IT,
14960,  디스플레이   화학  전량 수입      핵심소재 국산화  쾌거 ,IT,
14961,정재연 삼성 부사장   스마트홈  삼성이 우위    년새     만명 확장 ,IT,
14962,   국가핵심기술유출    약   조원 산화 산업부 보호위반제재   건 ,IT,
14963,계단 오르내리고 서서 이동도   휠체어야 로봇이야 ,IT,
14964,가짜뉴스 여론조작 국감 호출 동네북이 된 포털 사이다   ,IT,
14965,  대  핫플  홍대 골목에 열린  대동제   캠퍼스 낭만 가득  르포 ,IT,
14966, 르포 서울 상수동 가면     대학축제 가 열린다,IT,
14967, 르포 공주 왕관 양파쿵야 들고  찰칵    판  대학 축제  열렸다,IT,
14968, 오픈소스 동맹도 싹 잘라라  미중 갈등      대항마       에도 불똥,IT,
14969,자동차에 집중하는 디스플레이 대만        전장업체 인수,IT,
14970, 댓글국적표기  우리 일 아냐  떠넘기더니  달 만에 달라진 두 부처,IT,
14971,내년 방발기금서  소외계층 지원  예산 또 줄었다       불과,IT,
14972,    주간브리핑  정쟁 격화속       국감  본격 개막  이스라엘 하마스 전쟁  국제금융시장 새로운 변수,IT,
14973, 잇슈       달로 이사갈까  나사      년까지 달에 민간주택 짓는다,IT,
14974,      는 단순 기술 아니다 새 도구이자 역량의 집합체 ,IT,
14975,티맵  올해 추석 당일 사용자  하루 기준 역대 최다 ,IT,
14976, 딥페이크 음란물 심의  천 건 넘는데 삭제는   도 안 돼 ,IT,
14977, 구글 앱마켓  안 통하면  휴대전화 손상 정보 도용  위험 ,IT,
14978, 취향 저격이네   이것  쓰니 확 달라진     추천,IT,
14979,곡면 아닌 평면  프레임은 티타늄  소문 무성한  갤럭시    ,IT,
14980,     바바요 굿바이  공짜     예견된 퇴장      ,IT,
14981, 이강인 사인볼 받고 싶으면 오세요  홍대거리 한복판    가 자신있게 낸  놀자판  ,IT,
14982,   논의할  전파올림픽  한달 앞으로 기술선점 사활 건 이통 사,IT,
14983, 숨바꼭질 달인  누누티비  누적접속자 벌써     만명,IT,
14984,가짜뉴스 여론조작 국감 호출 동네북이 된 포털 사이다   ,IT,
14985,  대  핫플  홍대 골목에 열린  대동제   캠퍼스 낭만 가득  르포 ,IT,
14986,아이폰   나온지 얼마나 됐다고    번인  잇따라   일  템 ,IT,
14987,카카오페이 선불충전금  천억원 돌파 올해     증가,IT,
14988, 후공정서 승기 잡아라    반도체업계  패키징 투자  드라이브 ,IT,
14989, 팩플  자체   모델 개발 나선     오픈  는 친구이자 경쟁자 ,IT,
14990,  세도 데이팅앱 깔았다    세 이상만 가입  중년들 몰린 곳,IT,
14991,메모리 반도체 가격 하락 멈추고 반등,IT,
14992, 휴대폰 이용자      단말기 가격 비싸다 ,IT,
14993, 디즈니 제친 건 옛말  넷플 게섰거라  쿠팡 필살기 된  스포츠중계 ,IT,
14994,고개 든  램값  메모리반도체 겨울 끝나나,IT,
14995, 남한테 휴대폰 절대 빌려주지 마세요  불쌍한 척 탈탈 털어가는 이 수법,IT,
14996,전립선암 신약  플루빅토  표준요법제 넘나 블록버스터 톺아보기 ,IT,
14997, 오빠 갤레기 써요   성시경  지인 여성에게 들은 말에  울컥 ,IT,
14998, 오빠 갤레기 써요   아재폰 된 갤럭시  아이폰 몰리는     세대,IT,
14999,일본도 뛰어드는 재사용 로켓 개발 전쟁 우주이야기 ,IT,
15000,   칩 품귀 에 빅테크 자체 개발 열풍   오픈  도 참전 가능성 ,IT,
15001,아이폰 사용자들        업데이트 후 와이파이 연결 안돼  불만,IT,
15002,  돌 맞는 빗썸   수수료 무료  승부수  출혈 각오하고 점유율 확대 사활,IT,
15003,노트북도 폴더블 경쟁 신제품 출시 잇따라,IT,
15004,  의료기기 프론티어    환자 상담부터 요양원 면회까지 실현하는 메타버스 세상,IT,
15005, 인터뷰  커크 스카우젠 레노버     사장     회사에서    인프라 기업으로 빠르게 변신 중 ,IT,
